category,funding
Advertising|Brand Marketing|Distribution|Facebook Applications|Media|Mobile|Video|Video Streaming,33000000.0
Services|Technology,25000.0
Big Data|Enterprise Software,1240000.0
Analytics|Search|Services,500000.0
Software,7500000.0
Electronics,7000000.0
Technology,3449997.0
Biotechnology|Health Diagnostics,7886000.0
E-Commerce|Online Shopping,1500000.0
Distribution|Information Services|Media,5500000.0
Health Care,7500000.0
Communications Hardware|Security|Technology,120607339.0
Art|Curated Web|E-Commerce|Fashion|Home Decor,3184934.0
Curated Web,100000.0
Assisitive Technology|DIY|Education|Hardware + Software|Information Technology|Robotics,30000.0
Home Decor|Self Storage|Transportation,137678.0
EdTech|Health and Wellness|Online Education,533333.0
Mobile,500000.0
Biotechnology|Health and Wellness|Health Care,1159803496.0
E-Commerce,40000.0
Entertainment Industry|Kids|Parenting,50223.0
FinTech|Software,4699397.0
Education|Kids,250000.0
Internet,33043.0
Analytics|SaaS|Software,300000.0
Analytics|Big Data|Legal,1817000.0
Big Data|Consumers|Publishing|Social Media Platforms,100000.0
B2B|Small and Medium Businesses,50000.0
Biotechnology|Consumer Goods|Diabetes|Health and Wellness,100000.0
Mobile|Mobile Payments,6307600.0
Location Based Services|Music|Networking|Social Media|Sports,210000.0
E-Commerce|Home & Garden|Toys,1065500.0
Biotechnology,15000000.0
Local Search|Search,67000000.0
Discounts|E-Commerce,88988375.84
Apps|Mobile Shopping|Shopping,400000.0
Advice|All Markets|Curated Web|Customer Service|Q&A|Social Commerce,50700000.0
E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes,254000000.0
Mobile,5795661.0
Pets,2600000.0
Music,1700000.0
Legal|SaaS,250000.0
Rapidly Expanding|Software|Usability|User Experience Design,862000.0
Chat|Games|Video,8000000.0
Finance,1136438.0
Legal|Services|Software,18000.0
Mobile|Mobile Advertising|Social Media Platforms|Social Network Media,4325000.0
Games,1887391.0
Analytics|Big Data,4150000.0
Cars,3000000.0
Biotechnology|Hardware,21256123.0
Machine Learning|Product Development Services,14800000.0
Cars|Collaborative Consumption|File Sharing|Peer-to-Peer|Transportation|Travel,500000.0
Search|Twitter Applications,765000.0
Human Resources,20000000.0
Analytics|Big Data|Enterprise Application|Enterprise Software,20000000.0
Biotechnology,63130000.0
Health Care|Medical|Technology,1335000.0
Health and Wellness,990000.0
Biotechnology,41000000.0
Privacy,100000.0
Android|Apps|iOS|Messaging|Mobile|Social Media,1700000.0
E-Commerce|Retail Technology,100000000.0
Advertising|Software|Video|Video Streaming|Web Development,25600000.0
Curated Web|Mobile|Social Media|Startups,250250.0
Enterprise Software|Industrial Automation|Internet of Things,35000.0
Recruiting,28000.0
Fitness|Health and Wellness|Health Care,500000.0
EdTech|Education,15000000.0
Health and Wellness|Health Care|Healthcare Services,500000.0
Software,2684000.0
Biotechnology,1760000.0
Health and Wellness|Health Care|Medical Devices,5024796.0
Games,6600000.0
Education,20000000.0
Software,3000000.0
Mobile,40000000.0
Software|Technology|Web Development,153496208.0
Electric Vehicles|Energy Storage|Manufacturing,100000.0
Legal,23352129.0
EdTech|Education,1300000.0
Finance,7500000.0
Health Care|Medical Devices,40000000.0
Services|Software|Technology|Web Development,1900000.0
Design|Lifestyle|Training,9000.0
Biotechnology,300000.0
Clean Technology|Lighting|Semiconductors,8500000.0
Apps|Data Integration|Enterprise Software|Information Technology|Internet|Real Time,37015021.0
Games|Networking|Social Games|Social Media|Web Development,244500000.0
E-Commerce|Marketplaces,20000.0
Credit|Finance|FinTech|Technology,600363500.0
Mobile|Price Comparison,9007955.0
Consulting,5000000.0
Cloud Computing|Enterprise Software|Hardware|Photography,20000.0
E-Commerce|Shopping,5000000.0
Flash Storage|Software,868000.0
3D Printing|Cloud Computing|Consulting|E-Commerce,11400000.0
Software,11000000.0
Mobile|Mobile Coupons,2450000.0
Mobile Devices,2600000.0
Technology,1495092.0
Enterprise Software|Information Technology|Services,7500000.0
Biotechnology,21269220.0
Biotechnology,15600000.0
Audio|Mobile|Music|SMS|Web Tools,9500000.0
Beauty|Cosmetics|Social Commerce,40000.0
E-Commerce|Payments|Transaction Processing,500000.0
Advertising,1000000.0
Customer Service|Restaurants|Services,5500000.0
Software,5000000.0
Analytics|Big Data Analytics|Data Mining|News|Predictive Analytics,11000000.0
Services|Technology|Telecommunications,7500000.0
EdTech|Education|Games|Internet|Mobile|Software,6500000.0
Apps|Productivity,675000.0
Biotechnology,4950000.0
Software,6999999.0
News|Social Media,8000.0
Analytics|Internet|Marketing Automation|Mobile,58000000.0
Hardware + Software,2287685.0
Biotechnology|Medical,52000000.0
Software,3200000.0
Semiconductors,72002285.0
Software,4300000.0
Biotechnology,83000000.0
Photography,21647446.0
Web Hosting,4500000.0
Biotechnology,1900000.0
Internet|Mobile Devices|Services,1000000.0
Software,300000.0
Enterprises|Face Recognition|Mobile|SaaS,3295000.0
Startups|Technology|Watch|Wearables,2000000.0
Software,4350999.0
Biotechnology|Health Diagnostics,7400000.0
Social Media,124000000.0
Consumer Lending|Financial Services|P2P Money Transfer,34000000.0
Advertising|Analytics|Optimization|Personalization|Sales and Marketing|Startups,9800000.0
Education|Internet|Teachers,900000.0
Hospitality,2250000.0
Mobile,65931050.0
Software,92136875.0
Consumer Goods|Farmers Market|Social Network Media|Technology,820000.0
Advertising|Optimization|Services,20000.0
Advertising|E-Commerce|Entertainment|Film|Games|Music|Social Media|Video|Video Streaming,740500.0
Software,3493737.0
Biotechnology,53243204.0
Consumer Electronics|Electronics|Services,780000.0
Networking|Promotional|Social Media,800000.0
Biotechnology,165000000.0
Enterprise Software|Technology,8787500.0
Bio-Pharm|Medical|Pharmaceuticals,1500000.0
Employment|Recruiting|Skill Assessment,2770000.0
Biotechnology,15000626.0
Big Data Analytics|Business Intelligence|Information Services|Mobile Devices|Software,56600000.0
Apps|Content|Language Learning|Software,249999.0
Analytics,1300000.0
Kids|Parenting|Services,175000.0
Biotechnology|Health Care,73000000.0
Semiconductors,10900000.0
Biotechnology,19999.0
Mobile,1200000.0
Analytics|Apps|Big Data|Cloud Computing|Collaboration|Content|Developer Tools|Education|Enterprise Software|Media|Mobile|Music|Open Source|SaaS|Software|Video|Video Editing|Web CMS|Web Tools,116100000.0
Biotechnology,46207305.0
Jewelry,200000000.0
Biotechnology|Medical|Therapeutics,129000000.0
Health Care,8375000.0
Biotechnology,6000000.0
Games|Mobile|Mobile Games,27270000.0
Software,40000.0
Software,486133.0
Games,70020.0
Software,584269.0
Enterprise Software,108000000.0
Craft Beer,807732.0
Credit Cards|Payments|Rental Housing,14050.0
Analytics|Reviews and Recommendations,1000000.0
Restaurants,200000.0
Collaboration|Health and Wellness|Project Management|SaaS|Software|Startups,339996.0
Enterprise Software|Mobile,20000000.0
Apps,1400000.0
Entertainment,7734982.0
Biotechnology,42467.0
Health Care|Medical,58470000.0
Apps|Crowdsourcing|Curated Web|Enterprise Software|SaaS,1750000.0
Consumers|Mobile|Parenting|Private Social Networking,100000.0
Online Travel|Travel & Tourism,79265.0
Reviews and Recommendations|Services|Travel & Tourism,3950000.0
Automotive|B2B Express Delivery|Delivery|E-Commerce|Local|Logistics|Mobile|Mobile Commerce|Postal and Courier Services|Real Time|Shipping|Transportation,30000.0
Software,10000000.0
Health Diagnostics|Nanotechnology,456463.0
Information Technology|Services|Software,30000000.0
Software|Web Tools,326000000.0
Consumer Electronics|Electronics|Semiconductors,6400000.0
Finance,440000.0
Software,3000000.0
Biotechnology|Cannabis|Pharmaceuticals,1500000.0
Content|Software,2000000.0
Hardware + Software,16500000.0
News,44896100.0
B2B|Enterprise Software|Finance Technology|Financial Services|FinTech|Small and Medium Businesses,21120454.0
Lifestyle|Mobile|Photography|Photo Sharing|Social Media,3436500.0
Biotechnology,16409144.0
Internet,4550000.0
Education,634786.0
App Marketing|B2B|Computers|Software,6400000.0
Software,199000.0
Finance|FinTech|Investment Management,20300000.0
Content|Software,18950000.0
B2B|Events|Internet|Marketplaces,1600000.0
Big Data|Data Integration|Enterprise Software|Software,19743770.0
Mobility|Security,100000.0
Software|Technology,675000.0
Consulting|Hospitality|Online Reservations|Travel,890000.0
Photography,2000000.0
Apps|Location Based Services|Mobile|Photo Sharing,1500000.0
Hardware + Software|Wearables,900000.0
Android|File Sharing|Mobile|Photography|Social Media,1000.0
Education,2300000.0
Software,453390.0
Music,145740.0
Health Care|Information Technology|SaaS|Software,18916000.0
Hardware + Software,1136865.0
Health and Wellness,4000000.0
Cloud Computing|Health Care Information Technology|Medical|Software|Startups,151299999.0
E-Commerce,27500000.0
E-Commerce,115030.0
Apps|Maps|Mobile,250000000.0
Solar,17000.0
Educational Games|Entertainment|Kids,355727.0
E-Commerce|Enterprise Software|Point of Sale|Web CMS|Web Development,409475.0
Career Management|Consulting|Human Resources|Information Technology,150000.0
Mobile,2304999.0
Internet Service Providers|Mobile|Telecommunications,7662250.0
Media|Social Network Media|Technology,60000.0
Games,4835597.0
Collaborative Consumption|Reputation,800000.0
Apps|Internet|Software,1600000.0
Advertising|Collaboration|Crowdfunding|Crowdsourcing|Humanitarian|Mobile|Non Profit|Nonprofits|Project Management,30000.0
Gamification|Internet|Social Media,250000.0
Curated Web,150040.0
Advertising|Analytics|Android|Apps|iPhone|Loyalty Programs|Mobile|Restaurants,15000.0
Fashion,32000000.0
Diagnostics|Medical|Services,5300000.0
Analytics|Big Data|Software,15999999.0
Payments,7700000.0
Online Gaming|Social Media|Social Network Media,1204795.0
Natural Resources|Oil & Gas|Renewable Energies,150000000.0
Education|High School Students|Internet,1514912.0
Curated Web|Productivity Software|Semantic Web|Social Bookmarking,185000.0
Digital Media|Graphics|Photography,70000.0
E-Commerce|SaaS,2000000.0
Biotechnology,600000.0
Biotechnology,7600000.0
Biotechnology|Health Care,248700000.0
Software,26000000.0
Mobile Payments|Payments,2000000.0
E-Commerce|Finance|Personal Finance|Recycling,9000000.0
Mobile Payments,557933.6416
Curated Web|Internet|Social Network Media,600000.0
Software,2250000.0
Architecture|Construction|Design,645000.0
3D|Printing,25000.0
Entertainment|Games|Television,10000000.0
E-Commerce,340000.0
Networking|Social Media|Social Search,5000000.0
3D Printing|Digital Signage|Printing,38000000.0
Hardware + Software,7500000.0
Local|Location Based Services|Mobile,150000.0
Consumer Electronics|Hardware|Robotics,120000.0
Business Information Systems|Chat|Knowledge Management|Messaging,1878000.0
Hospitality,1125000.0
Distributors|Manufacturing,24000000.0
E-Commerce|Lifestyle|Online Shopping|Retail,3200000.0
Advertising|Internet|Real Time,6740930.0
Real Time|Security|Technology,16800000.0
Biotechnology,215000.0
Search,4750000.0
Cloud Computing|Information Technology|Software,20040.0
Search|Travel,235024070.0
High Tech|Knowledge Management|Professional Services|Sales and Marketing|Software,8850000.0
Software,8580000.0
Mobile,1662358.0
Mobile|Wireless,50000.0
Mobile|Networking|Social Media|Web Development,7575000.0
Software,48000000.0
Banking|E-Commerce|Payments,200000.0
Biotechnology,9600000.0
Financial Services|Investment Management|Technology|Venture Capital,1000000.0
Curated Web|Facebook Applications|Finance|FinTech,15000.0
Internet|Search|Technology,39243.0
Ediscovery|Legal|Software,125000000.0
Information Technology|Security|Software,1500000.0
Application Platforms|Mobile|Software|Technology,700000.0
Software,13000000.0
Business Services|Consulting|Finance,6800000.0
Fitness|Medical,1600000.0
Hardware + Software,6008656.0
Clean Technology,38000000.0
Enterprise Software|Health and Wellness|Human Resources,32900000.0
Clean Technology,31500000.0
Fashion,18853099.0
Advertising,13200000.0
Android|Apps|Corporate Training|EdTech|Education|Enterprises|iOS|iPad|iPod Touch|Mobile,175000.0
Software,2520000.0
Android|Hardware|Hardware + Software|Robotics,1150000.0
Crowdsourcing|Curated Web|Translation,20000.0
Environmental Innovation,60590.0
Advertising|Content,450000.0
Android|iPhone|Networking|Social Media,35500000.0
Messaging|Networking|Social Media|Video on Demand,135905.0
Artificial Intelligence|E-Commerce|Optimization|Software,922350.0
Android|Consumer Goods|Games|iPad|iPhone|Product Development Services|Sports,1940850.0
Analytics|Automotive|Big Data|Cloud Computing|Databases|Data Visualization|Developer APIs|Infrastructure|Plumbers|Software,14518000.0
Consumer Electronics|Design|Manufacturing,10000000.0
Embedded Hardware and Software|Energy Efficiency|Hardware|Hardware + Software|Home Automation|Internet of Things|Smart Building|Wireless,1640000.0
Photography|Video,145000.0
Cloud Infrastructure|CRM|E-Commerce|Enterprise Software|Printing|SaaS,3350000.0
Industrial|Organic|Recycling,3339844.0
Art|Consumer Goods|Consumers|Content Discovery|EdTech|Education|Entertainment|Information Technology|Media|Technology,87000.0
Curated Web|Social Media,31389.0
Advertising|Coupons|Curated Web|E-Commerce|Email|Fashion|Internet|Internet Marketing|Shopping|Social Commerce,47150000.0
Pharmaceuticals|Public Relations|Retail,530000.0
Mobile,1300000.0
Accounting|Cloud Data Services,528189.9371
Curated Web,185000.0
Curated Web|E-Commerce|Facebook Applications|Peer-to-Peer|Social Commerce|Twitter Applications,255000.0
Blogging Platforms|Internet|Services|Web Development,110000.0
Security,4100000.0
Advertising|Games|Mobile|Social Media,180000.0
Curated Web|Real Time|Social Media,20000.0
Big Data Analytics|CRM|Mobile|Quantified Self,1000000.0
Public Transportation,10300000.0
Big Data Analytics|Developer APIs|Health Care Information Technology|Health Diagnostics|Kids|mHealth,30000.0
Curated Web|FinTech|Kids|Lifestyle Businesses|Messaging|Mobile|Parenting|Photography|Photo Sharing|Social Media,1100000.0
Home Automation|Information Technology|Robotics,160000.0
Application Platforms|Social Media,30000.0
Public Relations,34500.0
Content|Software,5000000.0
Hardware + Software,500000.0
Hardware,1600000.0
Content|Direct Marketing|Location Based Services|Reviews and Recommendations|Social Media|Social Search,5560000.0
Automotive|Cars|Manufacturing,2873563.0
E-Commerce,10000000.0
Ticketing|Training|Travel,246560.0
Business Services|Curated Web|Facebook Applications|Social Media|Twitter Applications,277120.0
E-Commerce,1956300.0
Health and Wellness,2314005.0
E-Commerce|Search,3000000.0
Biotechnology,13500000.0
Biotechnology,400000.0
Real Estate,2000000.0
E-Commerce,3575000.0
Software,381000.0
Enterprise Software,9690000.0
Pharmaceuticals,35500000.0
Data Center Infrastructure|Networking|Network Security|Software,21999992.0
Biotechnology,75103391.0
Enterprise Software,43500000.0
Startups,4500000.0
Clean Technology|Electric Vehicles|Mobility|Ventures for Good,815506.0
Photography|Software,4392386.0
Software,58295000.0
Advertising|Mobile Advertising|Search Marketing|Social Media Advertising,49660149.0
Biotechnology,10000000.0
Games|Social Games|Social Media,2300000.0
Technology,12076011.0
Advertising|E-Commerce|Entertainment|Social Media Marketing|Software|Video,250000.0
Accounting|Advertising|CRM|E-Commerce|Email Marketing|Lead Generation|Media|Performance Marketing|Sales and Marketing,400000.0
Health Care,2525000.0
Internet of Things|Retail|Telecommunications,500000.0
Brand Marketing|Mobile Advertising|Social Media Marketing,5000.0
Software,500000.0
Enterprises|Gamification|SaaS|Software|Tutoring,50000.0
Biotechnology,3169200.0
Biotechnology,2988252.0
Beauty|Direct Marketing|Direct Sales|E-Commerce,1000000.0
Biotechnology,10518225.0
Biotechnology,4871149.0
Theatre,245000000.0
Medical Devices,4000000.0
